"Name","Description","Latitude","Longitude"
CIERRE DE VIAS,OID_: 31<br>Dirección: CIERRE CENTRO HISTORICO: JUAN MONTALVO Y 6 DE DICIEMBRE<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2121079<br>longitud: -78.4991592,-0.2121079,-78.4991592
CIERRE DE VIAS,OID_: 32<br>Dirección: CIERRE CENTRO HISTORICO: 6 DE DICIEMBRE Y TARQUI<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2111787<br>longitud: -78.498253,-0.2111787,-78.498253
CIERRE DE VIAS,OID_: 33<br>Dirección: CIERRE CENTRO HISTORICO: 12 de OCTUBRE Y TARQUI<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2124525<br>longitud: -78.4969813,-0.2124525,-78.4969813
CIERRE DE VIAS,OID_: 35<br>Dirección: MARISCAL SUCRE Y LEGARDA<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.1193509<br>longitud: -78.5064404,-0.1193509,-78.5064404
CIERRE DE VIAS,OID_: 36<br>Dirección: GEOVANNI CALLES Y JOSE VITERI<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.0998328<br>longitud: -78.4456755,-0.0998328,-78.4456755
CIERRE DE VIAS,OID_: 38<br>Dirección: AV 17 DE SEPTIEMBRE Y 24 DE JULIO<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.1362965<br>longitud: -78.4428545,-0.1362965,-78.4428545
CIERRE DE VIAS,OID_: 39<br>Dirección: CIERRE CENTRO HISTORICO: LUIS SAA Y PAZMINIO<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.213946<br>longitud: -78.5001026,-0.213946,-78.5001026
CIERRE DE VIAS,OID_: 40<br>Dirección: CIERRE CENTRO HISTORICO: 6 DE DIC Y PAZMINIO<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2133653<br>longitud: -78.500513,-0.2133653,-78.500513
CIERRE DE VIAS,OID_: 41<br>Dirección: CIERRE CENTRO HISTORICO: GUAYAQUIL Y ORIENTE<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2179737<br>longitud: -78.5073272,-0.2179737,-78.5073272
CIERRE DE VIAS,OID_: 42<br>Dirección: CIERRE CENTRO HISTORICO: VARGAS Y MANABI<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2185814<br>longitud: -78.5092505,-0.2185814,-78.5092505
CIERRE DE VIAS,OID_: 43<br>Dirección: CIERRE CENTRO HISTORICO: VARGAS Y ORIENTE<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2172725<br>longitud: -78.5081406,-0.2172725,-78.5081406
CIERRE DE VIAS,OID_: 44<br>Dirección: CIERRE CENTRO HISTORICO: PIEDRA HITA Y GRAN COLOMBIA<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.214178<br>longitud: -78.4989804,-0.214178,-78.4989804
CIERRE DE VIAS,OID_: 46<br>Dirección: Av. Maldonado & Patricio Romero Barberis<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.355081857<br>longitud: -78.54924902,-0.355081857,-78.54924902
CIERRE DE VIAS,OID_: 47<br>Dirección: Av. Maldonado Puente de Cutuglahua<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.3773628633<br>longitud: -78.55239921,-0.3773628633,-78.55239921
CIERRE DE VIAS,OID_: 59<br>Dirección: Panamericana Norte y Padre Luis Vacari<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.1087935<br>longitud: -78.4555762,-0.1087935,-78.4555762
CIERRE DE VIAS,OID_: 61<br>Dirección: GEOVANNI CALLES Y GODOY<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.08597566249<br>longitud: -78.42215125,-0.08597566249,-78.42215125
CIERRE DE VIAS,OID_: 62<br>Dirección: GEOVANNI CALLES Y CIPRESES<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.09605968026<br>longitud: -78.44017204,-0.09605968026,-78.44017204
CIERRE DE VIAS,OID_: 63<br>Dirección: GEOVANNI CALLES Y LOS PINOS<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.0970216932<br>longitud: -78.44158308,-0.0970216932,-78.44158308
CIERRE DE VIAS,OID_: 70<br>Dirección: 2 de agosto y Pumamaquis<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2864195744<br>longitud: -78.44035981,-0.2864195744,-78.44035981
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: 10 de Agosto y Patria<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2065019<br>longitud: -78.4993682,-0.2065019,-78.4993682
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Patria y Amazonas<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2077331<br>longitud: -78.497141,-0.2077331,-78.497141
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Patria y 6 de Diciembre<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2087738<br>longitud: -78.4956175,-0.2087738,-78.4956175
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Patria y 12 de Octubre<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2102559<br>longitud: -78.4936791,-0.2102559,-78.4936791
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: 12 de Octubre y Ramón Roca<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2088678<br>longitud: -78.4915901,-0.2088678,-78.4915901
CIERRE DE VIAS,OID_: <br>Dirección: Av. Sena<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2341501<br>longitud: -78.5111868,-0.2341501,-78.5111868
CIERRE DE VIAS,OID_: <br>Dirección: Mariscal Sucre y La Ecuatoriana<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.3079745<br>longitud: -78.5594154,-0.3079745,-78.5594154
CIERRE DE VIAS,OID_: <br>Dirección: Mariscal Sucre y Julio Andrade<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.3182153<br>longitud: -78.5575524,-0.3182153,-78.5575524
CIERRE DE VIAS,OID_: <br>Dirección: Quitumbe Ñan y S47D<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.3142549<br>longitud: -78.5533928,-0.3142549,-78.5533928
CIERRE DE VIAS,OID_: <br>Dirección: Luis Vacari y Geovanni Calles<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.1046494<br>longitud: -78.4538757,-0.1046494,-78.4538757
CIERRE DE VIAS,OID_: <br>Dirección: Guayaquiñ y Sucre<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.222475<br>longitud: -78.5123635,-0.222475,-78.5123635
CIERRE DE VIAS,OID_: <br>Dirección: Oriente y Benalcazar<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2156979<br>longitud: -78.5100249,-0.2156979,-78.5100249
CIERRE DE VIAS,OID_: <br>Dirección: Oriente y Garcia Moreno<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2162187<br>longitud: -78.5093772,-0.2162187,-78.5093772
CIERRE DE VIAS,OID_: <br>Dirección: Oriente y venezuela<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2167726<br>longitud: -78.5087628,-0.2167726,-78.5087628
CIERRE DE VIAS,OID_: <br>Dirección: Cuenca y Esmeraldas<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.215791<br>longitud: -78.5112886,-0.215791,-78.5112886
CIERRE DE VIAS,OID_: <br>Dirección: 12 de Octubre y Foch<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2066401<br>longitud: -78.4880883,-0.2066401,-78.4880883
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Chaguar y Monjas<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.0121441<br>longitud: -78.4429578,-0.0121441,-78.4429578
CIERRE DE VIAS,OID_: <br>Dirección: Huancavilca y Los Rios<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.3377056<br>longitud: -78.4812436,-0.3377056,-78.4812436
CIERRE DE VIAS,OID_: <br>Dirección: Av. Ilaló y Juan Montalvo<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.3057691<br>longitud: -78.471909,-0.3057691,-78.471909
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Princesa Toa y Redondel<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2815882<br>longitud: -78.5160108,-0.2815882,-78.5160108
CIERRE DE VIAS,OID_: <br>Dirección: Av. Maldonado y Lucia Albán<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.3310433<br>longitud: -78.5505854,-0.3310433,-78.5505854
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Av. Mariscal Sucre y Atacazo<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.3660196<br>longitud: -78.5507852,-0.3660196,-78.5507852
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Eloy Alfaro y de Los Nacisos<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.0693739<br>longitud: -78.4491697,-0.0693739,-78.4491697
CIERRE DE VIAS,OID_: <br>Dirección: Av. Mariscal Sucre y Rodrigo de Chavez<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2361458<br>longitud: -78.5268154,-0.2361458,-78.5268154
CIERRE DE VIAS,OID_: <br>Dirección: Rodrigo de Chavez y Collahuaso<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2378356<br>longitud: -78.5254528,-0.2378356,-78.5254528
CIERRE TOTAL,OID_: <br>Dirección: Bernardo Dávalos<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2536749<br>longitud: -78.4965806,-0.2536749,-78.4965806
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Av. Ilalo y de Los Artistas<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2990069<br>longitud: -78.4286768,-0.2990069,-78.4286768
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Av- Ilalo y Luis Rivadeneira<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2960848<br>longitud: -78.4124136,-0.2960848,-78.4124136
CIERRE DE VIAS,OID_: <br>Dirección: Mariscal Sucre y Matilde Alvarez<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2831892<br>longitud: -78.5544486,-0.2831892,-78.5544486
CIERRE DE VIAS,OID_: <br>Dirección: Av. Mariscal Sucre y S41<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.3025085<br>longitud: -78.5588446,-0.3025085,-78.5588446
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: E35 y E20<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2399771<br>longitud: -78.3352489,-0.2399771,-78.3352489
CIERRE DE VIAS,OID_: <br>Dirección: Imbabura y Mideros<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2183165<br>longitud: -78.5158303,-0.2183165,-78.5158303
CIERRE DE VIAS,OID_: <br>Dirección: Cuenca y Mideros<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2194073<br>longitud: -78.5144963,-0.2194073,-78.5144963
CIERRE DE VIAS,OID_: <br>Dirección: Sucre y Cuenca<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2200459<br>longitud: -78.5148785,-0.2200459,-78.5148785
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Av. America y Av. Universitaria<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2011933<br>longitud: -78.5012147,-0.2011933,-78.5012147
CIERRE DE VIAS,OID_: <br>Dirección: Linea Alfaro<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2487738<br>longitud: -78.4770561,-0.2487738,-78.4770561
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Av. 10 de Agosto y Buenos Aires<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2106573<br>longitud: -78.5009742,-0.2106573,-78.5009742
CIERRE DE VIAS,OID_: <br>Dirección: Av. 10 de Agosto y Sta. Prisca<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2146709<br>longitud: -78.5033508,-0.2146709,-78.5033508
CIERRE DE VIAS,OID_: <br>Dirección: Av. Mariscal Sucre y Condor Ñañ<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2914166<br>longitud: -78.558197,-0.2914166,-78.558197
CIERRE DE VIAS,OID_: <br>Dirección: Bolivar y Simón Bolibar<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2200083<br>longitud: -78.5168018,-0.2200083,-78.5168018
CIERRE DE VIAS,OID_: <br>Dirección: E5F y S40<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.3048956<br>longitud: -78.5334,-0.3048956,-78.5334
CIERRE DE VIAS,OID_: <br>Dirección: Av. Marisacl Sucre y Chimborazo<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2243257<br>longitud: -78.521471,-0.2243257,-78.521471
CIERRE DE VIAS,OID_: <br>Dirección: Av. Mariscal Sucre y Mejia<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2135542<br>longitud: -78.5164145,-0.2135542,-78.5164145
VIAS CON ESCOMBROS,"ID: 2<br>DIRECCIÓN: v. Morán Valverde y Pedro Bustamante, altura puente de Guajalo<br>LATITUD: -0.2896589<br>LONGITUD: -78.5382828",-0.2896589,-78.5382828
VIAS CON ESCOMBROS,"ID: 1<br>DIRECCIÓN: Av. Manuel Córdova Galarza y Equinocciál, Mitad del Mundo<br>LATITUD: -0.004169<br>LONGITUD: -78.452638",-0.004169,-78.452638
VIAS CON ESCOMBROS,ID: 3<br>DIRECCIÓN: 6 de Diciembre y Patria<br>LATITUD: -0.2086933<br>LONGITUD: -78.4955642,-0.2086933,-78.4955642
VIAS CON ESCOMBROS,ID: 4<br>DIRECCIÓN: Av. Maldonado-Puente de Cutuglahua<br>LATITUD: -0.3772465<br>LONGITUD: -78.5523891,-0.3772465,-78.5523891
VIAS CON ESCOMBROS,"ID: 5<br>DIRECCIÓN: Av. Simón Bolívar, sector Argelia<br>LATITUD: -0.279481<br>LONGITUD: -78.5152101",-0.279481,-78.5152101
VIAS CON ESCOMBROS,ID: 6<br>DIRECCIÓN: Redondel de Gualo<br>LATITUD: -0.1417157<br>LONGITUD: -78.443466,-0.1417157,-78.443466
VIAS CON ESCOMBROS,"ID: 7<br>DIRECCIÓN: Av. Simón Bolívar, sector Caminos del Inca<br>LATITUD: -0.3251047<br>LONGITUD: -78.5196112",-0.3251047,-78.5196112
VIAS CON ESCOMBROS,"ID: 8<br>DIRECCIÓN: Av. Simón Bolívar, sector La Forestal<br>LATITUD: -0.2546459<br>LONGITUD: -78.5038945",-0.2546459,-78.5038945
VIAS CON ESCOMBROS,"ID: 9<br>DIRECCIÓN: Av. Simón Bolívar, sector San Martin<br>LATITUD: -0.298495<br>LONGITUD: -78.5208513",-0.298495,-78.5208513
VIAS CON ESCOMBROS,ID: 10<br>DIRECCIÓN: Av. Simón Bolívar-Camposanto Monte Olivo sur<br>LATITUD: -0.3471259<br>LONGITUD: -78.5235679,-0.3471259,-78.5235679
